cb_date,bs_date,cb_desc,bs_desc,cb_credit,bs_credit,cb_debit,bs_debit,cb_balance,bs_balance,date_diff,desc_similarity,debit_diff,credit_diff,balance_diff,label
2020-01-01,2020-05-01,software consulting service payment,software licenses - renewal payment,500000.0,0.0,0.0,250000.0,5500000.0,83952000.0,121,69,250000.0,500000.0,78452000.0,1
2020-01-01,2020-05-02,software consulting service payment,artificial intelligence development - contract,500000.0,2000000.0,0.0,0.0,5500000.0,85952000.0,122,40,0.0,1500000.0,80452000.0,1
2020-01-01,2020-05-02,software consulting service payment,cloud computing - subscription fees,500000.0,0.0,0.0,200000.0,5500000.0,85752000.0,122,43,200000.0,500000.0,80252000.0,1
2020-01-01,2020-05-03,software consulting service payment,bespoke software development - client deposit,500000.0,500000.0,0.0,0.0,5500000.0,86252000.0,123,45,0.0,0.0,80752000.0,1
2020-01-01,2020-05-03,software consulting service payment,office utilities - water and electricity bills,500000.0,0.0,0.0,30000.0,5500000.0,86222000.0,123,37,30000.0,500000.0,80722000.0,1
2020-01-01,2020-05-04,software consulting service payment,custom crm development - advance payment,500000.0,1000000.0,0.0,0.0,5500000.0,87222000.0,124,51,0.0,500000.0,81722000.0,1
2020-01-01,2020-05-04,software consulting service payment,it equipment purchase - new servers,500000.0,0.0,0.0,500000.0,5500000.0,86722000.0,124,34,500000.0,500000.0,81222000.0,1
2020-01-01,2020-05-05,software consulting service payment,warehouse management system - payment received,500000.0,750000.0,0.0,0.0,5500000.0,87472000.0,125,47,0.0,250000.0,81972000.0,1
2020-01-01,2020-05-05,software consulting service payment,internet and communication services - office,500000.0,0.0,0.0,35000.0,5500000.0,87437000.0,125,51,35000.0,500000.0,81937000.0,1
2020-01-01,2020-05-06,software consulting service payment,erp - implementation services - payment,500000.0,1250000.0,0.0,0.0,5500000.0,88687000.0,126,59,0.0,750000.0,83187000.0,1
2020-01-01,2020-05-06,software consulting service payment,business travel - conference participation,500000.0,0.0,0.0,100000.0,5500000.0,88587000.0,126,42,100000.0,500000.0,83087000.0,1
2020-01-01,2020-05-07,software consulting service payment,custom software development - final payment,500000.0,1750000.0,0.0,0.0,5500000.0,90337000.0,127,56,0.0,1250000.0,84837000.0,1
2020-01-01,2020-05-07,software consulting service payment,freelancer payment - front-end developer,500000.0,0.0,0.0,150000.0,5500000.0,90187000.0,127,40,150000.0,500000.0,84687000.0,1
2020-01-01,2020-05-08,software consulting service payment,cloud computing - additional services payment,500000.0,500000.0,0.0,0.0,5500000.0,90687000.0,128,62,0.0,0.0,85187000.0,1
2020-01-01,2020-05-08,software consulting service payment,office snacks and supplies - monthly refill,500000.0,0.0,0.0,25000.0,5500000.0,90662000.0,128,38,25000.0,500000.0,85162000.0,1
2020-01-01,2020-05-09,software consulting service payment,software prototyping - client payment,500000.0,1000000.0,0.0,0.0,5500000.0,91662000.0,129,69,0.0,500000.0,86162000.0,1
2020-01-01,2020-05-09,software consulting service payment,staff training program - workshop fees,500000.0,0.0,0.0,75000.0,5500000.0,91587000.0,129,36,75000.0,500000.0,86087000.0,1
2020-01-01,2020-05-10,software consulting service payment,devops automation - service payment,500000.0,750000.0,0.0,0.0,5500000.0,92337000.0,130,66,0.0,250000.0,86837000.0,1
2020-01-01,2020-05-10,software consulting service payment,business consulting - retainer payment,500000.0,0.0,0.0,200000.0,5500000.0,92137000.0,130,68,200000.0,500000.0,86637000.0,1
2020-01-01,2020-05-11,software consulting service payment,web application development - milestone payment,500000.0,1500000.0,0.0,0.0,5500000.0,93637000.0,131,49,0.0,1000000.0,88137000.0,1
2020-01-01,2020-05-11,software consulting service payment,marketing campaign - paid ads,500000.0,0.0,0.0,120000.0,5500000.0,93517000.0,131,38,120000.0,500000.0,88017000.0,1
2020-01-01,2020-05-12,software consulting service payment,mobile application development - payment,500000.0,2000000.0,0.0,0.0,5500000.0,95517000.0,132,51,0.0,1500000.0,90017000.0,1
2020-01-01,2020-05-12,software consulting service payment,office furniture - new equipment purchase,500000.0,0.0,0.0,300000.0,5500000.0,95217000.0,132,39,300000.0,500000.0,89717000.0,1
2020-01-01,2020-05-13,software consulting service payment,artificial intelligence development - client payment,500000.0,1250000.0,0.0,0.0,5500000.0,96467000.0,133,46,0.0,750000.0,90967000.0,1
2020-01-01,2020-05-13,software consulting service payment,legal expenses - ip protection,500000.0,0.0,0.0,150000.0,5500000.0,96317000.0,133,31,150000.0,500000.0,90817000.0,1
2020-01-01,2020-05-14,software consulting service payment,custom software development - payment received,500000.0,1000000.0,0.0,0.0,5500000.0,97317000.0,134,52,0.0,500000.0,91817000.0,1
2020-01-01,2020-05-14,software consulting service payment,it hardware purchase - networking equipment,500000.0,0.0,0.0,500000.0,5500000.0,96817000.0,134,51,500000.0,500000.0,91317000.0,1
2020-01-01,2020-05-15,software consulting service payment,bespoke software development - client payment,500000.0,800000.0,0.0,0.0,5500000.0,97617000.0,135,57,0.0,300000.0,92117000.0,1
2020-01-01,2020-05-15,software consulting service payment,staff salary payment - monthly,500000.0,0.0,0.0,1000000.0,5500000.0,96617000.0,135,46,1000000.0,500000.0,91117000.0,1
2020-01-01,2020-05-16,software consulting service payment,cloud computing - subscription renewal,500000.0,500000.0,0.0,0.0,5500000.0,97117000.0,136,44,0.0,0.0,91617000.0,1
2020-01-01,2020-05-16,software consulting service payment,office rent - monthly payment,500000.0,0.0,0.0,600000.0,5500000.0,96517000.0,136,50,600000.0,500000.0,91017000.0,1
2020-01-01,2020-05-17,software consulting service payment,quality assurance - service payment,500000.0,600000.0,0.0,0.0,5500000.0,97117000.0,137,60,0.0,100000.0,91617000.0,1
2020-01-01,2020-05-17,software consulting service payment,travel costs - business trip,500000.0,0.0,0.0,150000.0,5500000.0,96967000.0,137,44,150000.0,500000.0,91467000.0,1
2020-01-01,2020-05-18,software consulting service payment,software prototyping - client invoice,500000.0,1200000.0,0.0,0.0,5500000.0,98167000.0,138,56,0.0,700000.0,92667000.0,1
2020-01-01,2020-05-18,software consulting service payment,marketing expenses - paid campaign,500000.0,0.0,0.0,200000.0,5500000.0,97967000.0,138,43,200000.0,500000.0,92467000.0,1
2020-01-01,2020-05-19,software consulting service payment,web application development - client payment,500000.0,1500000.0,0.0,0.0,5500000.0,99467000.0,139,51,0.0,1000000.0,93967000.0,1
2020-01-01,2020-05-19,software consulting service payment,office supplies - monthly purchase,500000.0,0.0,0.0,50000.0,5500000.0,99417000.0,139,41,50000.0,500000.0,93917000.0,1
2020-01-01,2020-05-20,software consulting service payment,mobile application development - final payment,500000.0,1000000.0,0.0,0.0,5500000.0,100417000.0,140,47,0.0,500000.0,94917000.0,1
2020-01-01,2020-05-20,software consulting service payment,staff benefits - health insurance,500000.0,0.0,0.0,250000.0,5500000.0,100167000.0,140,41,250000.0,500000.0,94667000.0,1
2020-01-01,2020-05-21,software consulting service payment,erp - custom module development payment,500000.0,1200000.0,0.0,0.0,5500000.0,101367000.0,141,49,0.0,700000.0,95867000.0,1
2020-01-01,2020-05-21,software consulting service payment,advertising campaign - sponsorship fee,500000.0,0.0,0.0,100000.0,5500000.0,101267000.0,141,33,100000.0,500000.0,95767000.0,1
2020-01-01,2020-05-22,software consulting service payment,warehouse management system - final payment,500000.0,1500000.0,0.0,0.0,5500000.0,102767000.0,142,51,0.0,1000000.0,97267000.0,1
2020-01-01,2020-05-22,software consulting service payment,office cleaning - service payment,500000.0,0.0,0.0,50000.0,5500000.0,102717000.0,142,74,50000.0,500000.0,97217000.0,1
2020-01-01,2020-05-23,software consulting service payment,custom crm development - payment,500000.0,1500000.0,0.0,0.0,5500000.0,104217000.0,143,48,0.0,1000000.0,98717000.0,1
2020-01-01,2020-05-23,software consulting service payment,utility bills - office payment,500000.0,0.0,0.0,75000.0,5500000.0,104142000.0,143,49,75000.0,500000.0,98642000.0,1
2020-01-01,2020-05-24,software consulting service payment,bespoke software development - final payment,500000.0,1000000.0,0.0,0.0,5500000.0,105142000.0,144,56,0.0,500000.0,99642000.0,1
2020-01-01,2020-05-24,software consulting service payment,office furniture - chairs and desks,500000.0,0.0,0.0,150000.0,5500000.0,104992000.0,144,34,150000.0,500000.0,99492000.0,1
2020-01-01,2020-05-25,software consulting service payment,artificial intelligence development - service fee,500000.0,1200000.0,0.0,0.0,5500000.0,106192000.0,145,40,0.0,700000.0,100692000.0,1
2020-01-01,2020-05-25,software consulting service payment,business expenses - monthly office costs,500000.0,0.0,0.0,200000.0,5500000.0,105992000.0,145,32,200000.0,500000.0,100492000.0,1
2020-01-01,2020-05-26,software consulting service payment,software licensing fee - payment,500000.0,1000000.0,0.0,0.0,5500000.0,106992000.0,146,78,0.0,500000.0,101492000.0,1
2020-01-01,2020-05-26,software consulting service payment,staff salaries - additional payment,500000.0,0.0,0.0,500000.0,5500000.0,106492000.0,146,49,500000.0,500000.0,100992000.0,1
2020-01-01,2020-05-27,software consulting service payment,erp system update - client payment,500000.0,1500000.0,0.0,0.0,5500000.0,107992000.0,147,49,0.0,1000000.0,102492000.0,1
2020-01-01,2020-05-27,software consulting service payment,office rent - final payment for month,500000.0,0.0,0.0,300000.0,5500000.0,107692000.0,147,44,300000.0,500000.0,102192000.0,1
2020-01-01,2020-05-28,software consulting service payment,custom software development - additional payment,500000.0,2000000.0,0.0,0.0,5500000.0,109692000.0,148,53,0.0,1500000.0,104192000.0,1
2020-01-01,2020-05-28,software consulting service payment,marketing campaign - sponsored content,500000.0,0.0,0.0,150000.0,5500000.0,109542000.0,148,41,150000.0,500000.0,104042000.0,1
2020-01-01,2020-05-29,software consulting service payment,mobile app development - client payment,500000.0,1500000.0,0.0,0.0,5500000.0,111042000.0,149,46,0.0,1000000.0,105542000.0,1
2020-01-01,2020-05-29,software consulting service payment,office equipment - new printers,500000.0,0.0,0.0,200000.0,5500000.0,110842000.0,149,39,200000.0,500000.0,105342000.0,1
2020-01-01,2020-05-30,software consulting service payment,custom software development - payment,500000.0,1000000.0,0.0,0.0,5500000.0,111842000.0,150,58,0.0,500000.0,106342000.0,1
2020-01-01,2020-05-30,software consulting service payment,staff benefits - medical insurance payments,500000.0,0.0,0.0,100000.0,5500000.0,111742000.0,150,54,100000.0,500000.0,106242000.0,1
2020-01-01,2020-06-01,software consulting service payment,custom software development - payment,500000.0,1500000.0,0.0,0.0,5500000.0,113242000.0,152,58,0.0,1000000.0,107742000.0,1
2020-01-01,2020-06-01,software consulting service payment,office supplies - purchase,500000.0,0.0,0.0,75000.0,5500000.0,113167000.0,152,43,75000.0,500000.0,107667000.0,1
2020-01-01,2020-06-02,software consulting service payment,erp - system upgrade payment,500000.0,1000000.0,0.0,0.0,5500000.0,114167000.0,153,51,0.0,500000.0,108667000.0,1
2020-01-01,2020-06-02,software consulting service payment,office rent - monthly payment,500000.0,0.0,0.0,500000.0,5500000.0,113667000.0,153,50,500000.0,500000.0,108167000.0,1
2020-01-01,2020-06-03,software consulting service payment,mobile app development - payment,500000.0,1200000.0,0.0,0.0,5500000.0,114867000.0,154,45,0.0,700000.0,109367000.0,1
2020-01-01,2020-06-03,software consulting service payment,travel expenses - business trip,500000.0,0.0,0.0,150000.0,5500000.0,114717000.0,154,39,150000.0,500000.0,109217000.0,1
2020-01-01,2020-06-04,software consulting service payment,cloud computing - service subscription,500000.0,500000.0,0.0,0.0,5500000.0,115217000.0,155,55,0.0,0.0,109717000.0,1
2020-01-01,2020-06-04,software consulting service payment,staff salaries - monthly payment,500000.0,0.0,0.0,2000000.0,5500000.0,113217000.0,155,51,2000000.0,500000.0,107717000.0,1
2020-01-01,2020-06-05,software consulting service payment,quality assurance - service payment,500000.0,600000.0,0.0,0.0,5500000.0,113817000.0,156,60,0.0,100000.0,108317000.0,1
2020-01-01,2020-06-05,software consulting service payment,marketing expenses - sponsored ads,500000.0,0.0,0.0,100000.0,5500000.0,113717000.0,156,41,100000.0,500000.0,108217000.0,1
2020-01-01,2020-06-06,software consulting service payment,devops automation - service fee,500000.0,1000000.0,0.0,0.0,5500000.0,114717000.0,157,52,0.0,500000.0,109217000.0,1
2020-01-01,2020-06-06,software consulting service payment,office furniture - purchase,500000.0,0.0,0.0,300000.0,5500000.0,114417000.0,157,39,300000.0,500000.0,108917000.0,1
2020-01-01,2020-06-07,software consulting service payment,web application development - payment,500000.0,2000000.0,0.0,0.0,5500000.0,116417000.0,158,53,0.0,1500000.0,110917000.0,1
2020-01-01,2020-06-07,software consulting service payment,legal fees - ip protection,500000.0,0.0,0.0,150000.0,5500000.0,116267000.0,158,30,150000.0,500000.0,110767000.0,1
2020-01-01,2020-06-08,software consulting service payment,custom software development - payment,500000.0,1500000.0,0.0,0.0,5500000.0,117767000.0,159,58,0.0,1000000.0,112267000.0,1
2020-01-01,2020-06-08,software consulting service payment,software licensing - renewal,500000.0,0.0,0.0,200000.0,5500000.0,117567000.0,159,60,200000.0,500000.0,112067000.0,1
2020-01-01,2020-06-09,software consulting service payment,mobile application development - payment,500000.0,1000000.0,0.0,0.0,5500000.0,118567000.0,160,51,0.0,500000.0,113067000.0,1
2020-01-01,2020-06-09,software consulting service payment,staff bonuses - monthly,500000.0,0.0,0.0,500000.0,5500000.0,118067000.0,160,45,500000.0,500000.0,112567000.0,1
2020-01-01,2020-06-10,software consulting service payment,cloud computing - service renewal,500000.0,500000.0,0.0,0.0,5500000.0,118567000.0,161,59,0.0,0.0,113067000.0,1
2020-01-01,2020-06-10,software consulting service payment,office supplies - monthly purchase,500000.0,0.0,0.0,50000.0,5500000.0,118517000.0,161,41,50000.0,500000.0,113017000.0,1
2020-01-01,2020-06-11,software consulting service payment,software prototyping - payment,500000.0,800000.0,0.0,0.0,5500000.0,119317000.0,162,71,0.0,300000.0,113817000.0,1
2020-01-01,2020-06-11,software consulting service payment,office rent - additional payment,500000.0,0.0,0.0,300000.0,5500000.0,119017000.0,162,48,300000.0,500000.0,113517000.0,1
2020-01-01,2020-06-12,software consulting service payment,artificial intelligence - service payment,500000.0,1000000.0,0.0,0.0,5500000.0,120017000.0,163,61,0.0,500000.0,114517000.0,1
2020-01-01,2020-06-12,software consulting service payment,staff training program - monthly fee,500000.0,0.0,0.0,150000.0,5500000.0,119867000.0,163,39,150000.0,500000.0,114367000.0,1
2020-01-01,2020-06-13,software consulting service payment,warehouse management system - payment,500000.0,1200000.0,0.0,0.0,5500000.0,121067000.0,164,53,0.0,700000.0,115567000.0,1
2020-01-01,2020-06-13,software consulting service payment,business travel - flight costs,500000.0,0.0,0.0,200000.0,5500000.0,120867000.0,164,34,200000.0,500000.0,115367000.0,1
2020-01-01,2020-06-14,software consulting service payment,bespoke software development - payment,500000.0,1500000.0,0.0,0.0,5500000.0,122367000.0,165,58,0.0,1000000.0,116867000.0,1
2020-01-01,2020-06-14,software consulting service payment,it infrastructure - hardware purchase,500000.0,0.0,0.0,1000000.0,5500000.0,121367000.0,165,36,1000000.0,500000.0,115867000.0,1
2020-01-01,2020-06-15,software consulting service payment,cloud computing - subscription fee,500000.0,1000000.0,0.0,0.0,5500000.0,122367000.0,166,43,0.0,500000.0,116867000.0,1
2020-01-01,2020-06-15,software consulting service payment,staff salaries - additional payment,500000.0,0.0,0.0,3000000.0,5500000.0,119367000.0,166,49,3000000.0,500000.0,113867000.0,1
2020-01-01,2020-06-16,software consulting service payment,custom crm development - final payment,500000.0,1500000.0,0.0,0.0,5500000.0,120867000.0,167,47,0.0,1000000.0,115367000.0,1
2020-01-01,2020-06-16,software consulting service payment,travel expenses - business expenses,500000.0,0.0,0.0,500000.0,5500000.0,120367000.0,167,40,500000.0,500000.0,114867000.0,1
2020-01-01,2020-06-17,software consulting service payment,mobile app development - final payment,500000.0,1000000.0,0.0,0.0,5500000.0,121367000.0,168,44,0.0,500000.0,115867000.0,1
2020-01-01,2020-06-17,software consulting service payment,office rent - final payment for the month,500000.0,0.0,0.0,600000.0,5500000.0,120767000.0,168,42,600000.0,500000.0,115267000.0,1
2020-01-01,2020-06-18,software consulting service payment,web application development - final payment,500000.0,1200000.0,0.0,0.0,5500000.0,121967000.0,169,49,0.0,700000.0,116467000.0,1
2020-01-01,2020-06-18,software consulting service payment,office supplies - monthly purchase,500000.0,0.0,0.0,250000.0,5500000.0,121717000.0,169,41,250000.0,500000.0,116217000.0,1
2020-01-01,2020-06-19,software consulting service payment,erp - custom module payment,500000.0,1000000.0,0.0,0.0,5500000.0,122717000.0,170,48,0.0,500000.0,117217000.0,1
2020-01-01,2020-06-19,software consulting service payment,legal fees - contract review,500000.0,0.0,0.0,150000.0,5500000.0,122567000.0,170,38,150000.0,500000.0,117067000.0,1
2020-01-01,2020-06-20,software consulting service payment,staff salaries - additional payment,500000.0,0.0,0.0,3000000.0,5500000.0,119567000.0,171,49,3000000.0,500000.0,114067000.0,1
2020-01-01,2020-06-20,software consulting service payment,cloud computing - subscription fee,500000.0,0.0,0.0,1000000.0,5500000.0,118567000.0,171,43,1000000.0,500000.0,113067000.0,1
2020-01-01,2020-06-21,software consulting service payment,mobile app development - payment,500000.0,500000.0,0.0,0.0,5500000.0,119067000.0,172,45,0.0,0.0,113567000.0,1
2020-01-01,2020-06-21,software consulting service payment,marketing expenses - ad campaign,500000.0,0.0,0.0,400000.0,5500000.0,118667000.0,172,42,400000.0,500000.0,113167000.0,1
2020-01-01,2020-06-22,software consulting service payment,custom software development - payment,500000.0,1000000.0,0.0,0.0,5500000.0,119667000.0,173,58,0.0,500000.0,114167000.0,1
2020-01-01,2020-06-22,software consulting service payment,it infrastructure - hardware repair,500000.0,0.0,0.0,250000.0,5500000.0,119417000.0,173,34,250000.0,500000.0,113917000.0,1
2020-01-01,2020-06-23,software consulting service payment,devops automation - service payment,500000.0,500000.0,0.0,0.0,5500000.0,119917000.0,174,66,0.0,0.0,114417000.0,1
2020-01-01,2020-06-23,software consulting service payment,office supplies - monthly purchase,500000.0,0.0,0.0,75000.0,5500000.0,119842000.0,174,41,75000.0,500000.0,114342000.0,1
2020-01-01,2020-06-24,software consulting service payment,cloud computing - service renewal,500000.0,1000000.0,0.0,0.0,5500000.0,120842000.0,175,59,0.0,500000.0,115342000.0,1
2020-01-01,2020-06-24,software consulting service payment,travel expenses - client meeting,500000.0,0.0,0.0,250000.0,5500000.0,120592000.0,175,39,250000.0,500000.0,115092000.0,1
2020-01-01,2020-06-25,software consulting service payment,software prototyping - service fee,500000.0,800000.0,0.0,0.0,5500000.0,121392000.0,176,70,0.0,300000.0,115892000.0,1
2020-01-01,2020-06-25,software consulting service payment,staff bonuses - monthly payment,500000.0,0.0,0.0,1500000.0,5500000.0,119892000.0,176,52,1500000.0,500000.0,114392000.0,1
2020-01-01,2020-06-26,software consulting service payment,erp - custom module payment,500000.0,500000.0,0.0,0.0,5500000.0,120392000.0,177,48,0.0,0.0,114892000.0,1
2020-01-01,2020-06-26,software consulting service payment,office rent - monthly payment,500000.0,0.0,0.0,600000.0,5500000.0,119792000.0,177,50,600000.0,500000.0,114292000.0,1
2020-01-01,2020-06-27,software consulting service payment,warehouse management system - service fee,500000.0,500000.0,0.0,0.0,5500000.0,120292000.0,178,47,0.0,0.0,114792000.0,1
2020-01-01,2020-06-27,software consulting service payment,legal fees - contract review,500000.0,0.0,0.0,150000.0,5500000.0,120142000.0,178,38,150000.0,500000.0,114642000.0,1
2020-01-01,2020-06-28,software consulting service payment,mobile application development - payment,500000.0,800000.0,0.0,0.0,5500000.0,120942000.0,179,51,0.0,300000.0,115442000.0,1
2020-01-01,2020-06-28,software consulting service payment,staff salaries - additional payment,500000.0,0.0,0.0,2000000.0,5500000.0,118942000.0,179,49,2000000.0,500000.0,113442000.0,1
2020-01-01,2020-06-29,software consulting service payment,custom crm development - payment,500000.0,500000.0,0.0,0.0,5500000.0,119442000.0,180,48,0.0,0.0,113942000.0,1
2020-01-01,2020-06-29,software consulting service payment,utility bills - monthly payment,500000.0,0.0,0.0,150000.0,5500000.0,119292000.0,180,39,150000.0,500000.0,113792000.0,1
2020-01-01,2020-06-30,software consulting service payment,software prototyping - service fee,500000.0,700000.0,0.0,0.0,5500000.0,119992000.0,181,70,0.0,200000.0,114492000.0,1
2020-01-01,2020-06-30,software consulting service payment,server maintenance - emergency service payment,500000.0,0.0,0.0,450000.0,5500000.0,119542000.0,181,59,450000.0,500000.0,114042000.0,1
2020-01-01,2020-06-30,software consulting service payment,travel expenses - client onboarding,500000.0,0.0,0.0,500000.0,5500000.0,119042000.0,181,37,500000.0,500000.0,113542000.0,1
2020-01-01,2020-06-30,software consulting service payment,office maintenance - hvac repair,500000.0,0.0,0.0,150000.0,5500000.0,118892000.0,181,39,150000.0,500000.0,113392000.0,1
2020-01-01,2020-06-30,software consulting service payment,staff bonuses - performance rewards,500000.0,0.0,0.0,1000000.0,5500000.0,117892000.0,181,40,1000000.0,500000.0,112392000.0,1
2020-01-01,2020-06-30,software consulting service payment,legal expenses - documentation review,500000.0,0.0,0.0,150000.0,5500000.0,117742000.0,181,36,150000.0,500000.0,112242000.0,1
2020-01-01,2020-07-01,software consulting service payment,custom software development - client payment,500000.0,500000.0,0.0,0.0,5500000.0,118242000.0,182,58,0.0,0.0,112742000.0,1
2020-01-01,2020-07-01,software consulting service payment,office rent - monthly payment,500000.0,0.0,0.0,600000.0,5500000.0,117642000.0,182,50,600000.0,500000.0,112142000.0,1
2020-01-01,2020-07-02,software consulting service payment,ai development - service fee,500000.0,300000.0,0.0,0.0,5500000.0,117942000.0,183,48,0.0,200000.0,112442000.0,1
2020-01-01,2020-07-02,software consulting service payment,marketing expenses - social media campaign,500000.0,0.0,0.0,200000.0,5500000.0,117742000.0,183,42,200000.0,500000.0,112242000.0,1
2020-01-01,2020-07-03,software consulting service payment,cloud application development - payment,500000.0,400000.0,0.0,0.0,5500000.0,118142000.0,184,51,0.0,100000.0,112642000.0,1
2020-01-01,2020-07-03,software consulting service payment,employee health insurance premium,500000.0,0.0,0.0,500000.0,5500000.0,117642000.0,184,41,500000.0,500000.0,112142000.0,1
2020-01-01,2020-07-04,software consulting service payment,mobile application development - payment,500000.0,600000.0,0.0,0.0,5500000.0,118242000.0,185,51,0.0,100000.0,112742000.0,1
2020-01-01,2020-07-04,software consulting service payment,software licensing fees - annual renewal,500000.0,0.0,0.0,800000.0,5500000.0,117442000.0,185,59,800000.0,500000.0,111942000.0,1
2020-01-01,2020-07-05,software consulting service payment,erp system customization - service fee,500000.0,500000.0,0.0,0.0,5500000.0,117942000.0,186,52,0.0,0.0,112442000.0,1
2020-01-01,2020-07-05,software consulting service payment,staff salaries - monthly payment,500000.0,0.0,0.0,2000000.0,5500000.0,115942000.0,186,51,2000000.0,500000.0,110442000.0,1
2020-01-01,2020-07-06,software consulting service payment,warehouse management system - payment,500000.0,300000.0,0.0,0.0,5500000.0,116242000.0,187,53,0.0,200000.0,110742000.0,1
2020-01-01,2020-07-06,software consulting service payment,it infrastructure - hardware purchase,500000.0,0.0,0.0,1000000.0,5500000.0,115242000.0,187,36,1000000.0,500000.0,109742000.0,1
2020-01-01,2020-07-07,software consulting service payment,legacy software modernization - payment,500000.0,200000.0,0.0,0.0,5500000.0,115442000.0,188,62,0.0,300000.0,109942000.0,1
2020-01-01,2020-07-07,software consulting service payment,cloud hosting - monthly subscription fee,500000.0,0.0,0.0,150000.0,5500000.0,115292000.0,188,37,150000.0,500000.0,109792000.0,1
2020-01-01,2020-07-08,software consulting service payment,custom crm development - client payment,500000.0,300000.0,0.0,0.0,5500000.0,115592000.0,189,49,0.0,200000.0,110092000.0,1
2020-01-01,2020-07-08,software consulting service payment,utility bills - office maintenance,500000.0,0.0,0.0,100000.0,5500000.0,115492000.0,189,35,100000.0,500000.0,109992000.0,1
2020-01-01,2020-07-09,software consulting service payment,web application development - service payment,500000.0,400000.0,0.0,0.0,5500000.0,115892000.0,190,60,0.0,100000.0,110392000.0,1
2020-01-01,2020-07-09,software consulting service payment,office supplies - monthly purchase,500000.0,0.0,0.0,200000.0,5500000.0,115692000.0,190,41,200000.0,500000.0,110192000.0,1
2020-01-01,2020-07-10,software consulting service payment,software prototyping - service fee,500000.0,300000.0,0.0,0.0,5500000.0,115992000.0,191,70,0.0,200000.0,110492000.0,1
2020-01-01,2020-07-10,software consulting service payment,employee bonus payment - quarterly,500000.0,0.0,0.0,1500000.0,5500000.0,114492000.0,191,43,1500000.0,500000.0,108992000.0,1
2020-01-01,2020-07-11,software consulting service payment,custom software development - client payment,500000.0,400000.0,0.0,0.0,5500000.0,114892000.0,192,58,0.0,100000.0,109392000.0,1
2020-01-01,2020-07-11,software consulting service payment,travel costs - business meeting,500000.0,0.0,0.0,300000.0,5500000.0,114592000.0,192,48,300000.0,500000.0,109092000.0,1
2020-01-01,2020-07-12,software consulting service payment,erp software update - service fee,500000.0,500000.0,0.0,0.0,5500000.0,115092000.0,193,62,0.0,0.0,109592000.0,1
2020-01-01,2020-07-12,software consulting service payment,office rent - additional payment,500000.0,0.0,0.0,600000.0,5500000.0,114492000.0,193,48,600000.0,500000.0,108992000.0,1
2020-01-01,2020-07-13,software consulting service payment,systems integration - service fee,500000.0,350000.0,0.0,0.0,5500000.0,114842000.0,194,53,0.0,150000.0,109342000.0,1
2020-01-01,2020-07-13,software consulting service payment,office cleaning services - monthly fee,500000.0,0.0,0.0,100000.0,5500000.0,114742000.0,194,58,100000.0,500000.0,109242000.0,1
2020-01-01,2020-07-14,software consulting service payment,legacy software modernization - payment,500000.0,300000.0,0.0,0.0,5500000.0,115042000.0,195,62,0.0,200000.0,109542000.0,1
2020-01-01,2020-07-14,software consulting service payment,internet and telephone bill - office,500000.0,0.0,0.0,200000.0,5500000.0,114842000.0,195,31,200000.0,500000.0,109342000.0,1
2020-01-01,2020-07-15,software consulting service payment,custom crm development - client payment,500000.0,500000.0,0.0,0.0,5500000.0,115342000.0,196,49,0.0,0.0,109842000.0,1
2020-01-01,2020-07-15,software consulting service payment,it support services - monthly payment,500000.0,0.0,0.0,250000.0,5500000.0,115092000.0,196,58,250000.0,500000.0,109592000.0,1
2020-01-01,2020-07-16,software consulting service payment,software licensing - annual renewal,500000.0,350000.0,0.0,0.0,5500000.0,115442000.0,197,57,0.0,150000.0,109942000.0,1
2020-01-01,2020-07-16,software consulting service payment,business trip - client onboarding,500000.0,0.0,0.0,400000.0,5500000.0,115042000.0,197,35,400000.0,500000.0,109542000.0,1
2020-01-01,2020-07-17,software consulting service payment,web development services - payment,500000.0,450000.0,0.0,0.0,5500000.0,115492000.0,198,64,0.0,50000.0,109992000.0,1
2020-01-01,2020-07-17,software consulting service payment,office snacks and pantry - monthly refill,500000.0,0.0,0.0,80000.0,5500000.0,115412000.0,198,37,80000.0,500000.0,109912000.0,1
2020-01-01,2020-07-18,software consulting service payment,ai development - client payment,500000.0,600000.0,0.0,0.0,5500000.0,116012000.0,199,48,0.0,100000.0,110512000.0,1
2020-01-01,2020-07-18,software consulting service payment,utility bills - july,500000.0,0.0,0.0,150000.0,5500000.0,115862000.0,199,25,150000.0,500000.0,110362000.0,1
2020-01-01,2020-07-19,software consulting service payment,cloud hosting services - monthly fee,500000.0,0.0,0.0,200000.0,5500000.0,115662000.0,200,56,200000.0,500000.0,110162000.0,1
2020-01-01,2020-07-19,software consulting service payment,staff training - cloud technologies,500000.0,200000.0,0.0,0.0,5500000.0,115862000.0,200,37,0.0,300000.0,110362000.0,1
2020-01-01,2020-07-20,software consulting service payment,saas subscription - client payment,500000.0,500000.0,0.0,0.0,5500000.0,116362000.0,201,55,0.0,0.0,110862000.0,1
2020-01-01,2020-07-20,software consulting service payment,office equipment purchase - new devices,500000.0,0.0,0.0,700000.0,5500000.0,115662000.0,201,38,700000.0,500000.0,110162000.0,1
2020-01-01,2020-07-21,software consulting service payment,digital marketing - campaign,500000.0,250000.0,0.0,0.0,5500000.0,115912000.0,202,41,0.0,250000.0,110412000.0,1
